,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.004181661733570388,0.0028591796952107747,0.0037092697248585402,0.011583066172532772,0.0018525310757853898,0.0023978448621288437,0.00242530433880471,0.0022737656532392193
