REL_W,RF_W,INPC_W,PFC_W,WCC_W,REL_D,RF_D,INPC_D,PFC_D,WCC_D,REL_F,RF_F,INPC_F,PFC_F,WCC_F,REL_R,RF_R,INPC_R,PFC_R,WCC_R
0.0,0.0,0.0,0.0622538810228048,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.006238210724871884,0.0,0.0,0.0,-0.00036571985858826415,0.015019178335413002,-0.06250000000000008,0.0,0.0,0.0622538810228048,0.015019178335413002
0.0,0.0,0.0,0.0622538810228048,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.006238210724871884,0.0,0.0,0.0,-0.00036571985858826415,0.015019178335413002,-0.06250000000000008,0.0,0.0,0.0622538810228048,0.015019178335413002
0.0,0.0,0.0,0.013178850832210244,-0.00040153199901158646,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.008090811102128672,0.0,0.0,0.0,-0.00036571985858826415,0.014224317205046457,-0.06250000000000008,0.0,0.0,0.013178850832210244,0.014224317205046457
0.0,0.0,0.0,0.013178850832210244,-0.00040153199901158646,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.00813796820264071,0.0,0.0,0.0,-0.00036571985858826415,0.016655113452562435,-0.06250000000000008,0.0,0.0,0.013178850832210244,0.016655113452562435
0.0,0.0,0.0,0.013178850832210244,-0.00040153199901158646,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.008063864187550363,0.0,0.0,0.0,-0.00036571985858826415,0.014285318175516554,-0.06250000000000008,0.0,0.0,0.013178850832210244,0.014285318175516554
0.0,0.0,0.0,0.025727637082800972,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.009310158986795974,0.0,0.0,0.0,-0.00036571985858826415,0.014285318175516554,-0.06250000000000008,0.0,0.0,0.025727637082800972,0.014285318175516554
0.0,0.0,0.0,0.0622538810228048,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.006238210724871884,0.0,0.0,0.0,-0.00036571985858826415,0.015019178335413002,-0.06250000000000008,0.0,0.0,0.0622538810228048,0.015019178335413002
0.0,0.0,0.0,0.0622538810228048,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.0061977903530044225,0.0,0.0,0.0,-0.00036571985858826415,0.010403438236517338,-0.06250000000000008,0.0,0.0,0.0622538810228048,0.010403438236517338
0.0,0.0,0.0,0.0622538810228048,0.004864714603409869,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.006265157639450192,0.0,0.0,0.0,-0.00036571985858826415,0.014958177364942905,-0.06250000000000008,0.0,0.0,0.0622538810228048,0.014958177364942905
0.0,0.0,0.0,0.10753102192974787,0.007721769211761805,-0.06250000000000008,0.0,0.0,0.0012071291628203973,0.0042104554028564705,0.0,0.0,0.0,-0.00036571985858826415,0.004331068903368888,-0.06250000000000008,0.0,0.0,0.10753102192974787,0.004331068903368888
0.0,0.0,0.0,0.013178850832210244,-0.00040153199901158646,-0.06250000000000008,0.0,0.0,0.0012071291628203973,-0.00813796820264071,0.0,0.0,0.0,-0.00036571985858826415,0.016655113452562435,-0.06250000000000008,0.0,0.0,0.013178850832210244,0.016655113452562435
