,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.8013956543495162,0.7944207149350636,0.79911190287377,0.8154015008477326,0.7832759400441426,0.7994569915493547,0.8103287056639212,0.842549061067178
