,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.022148939077725593,0.021512764236024114,0.02023494443160773,0.023728254318815808,0.021277126154299324,0.024966654994170345,0.023082281580449684,0.02003834481699567
