,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.04696116683570371,0.04236800576748104,0.05700986606890933,0.04570054340087389,0.0773230237160099,0.046383813026340315,0.0483950992179741,0.04882227378593027
