,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.8049202383239965,0.8000768012287723,0.811084739239157,0.8000768012287724,0.8110847392391606,0.8250128667009264,0.8076923076922604,0.8151001540831567
