REL_W,RF_W,INPC_W,PFC_W,WCC_W,REL_D,RF_D,INPC_D,PFC_D,WCC_D,REL_F,RF_F,INPC_F,PFC_F,WCC_F,REL_R,RF_R,INPC_R,PFC_R,WCC_R
-0.0,-0.0,-0.0,-5.9000000000003494e-05,1.9000000000001654e-05,-0.00033300000000013874,0.00033400000000000096,-0.0,-0.0,-0.0001020000000000014,-0.0,-0.032777,-0.0,0.0010349999999999943,-0.010244000000000003,-0.0,-0.006333000000000005,-0.0,0.0010349999999999943,-0.010244000000000003
-0.0,-0.0023330000000000017,10.047006999999997,0.0035110000000000002,-0.0004469999999999995,-0.0005560000000000009,0.011333999999999997,-3.8253759999999986,-0.0022119999999999987,0.0034219999999999997,0.00011099999999997223,-0.033111,-28.317279,-0.006697999999999982,-0.004899000000000001,-0.0,-0.006667000000000006,-28.317279,-0.006697999999999982,-0.004899000000000001
0.00011099999999986121,-0.0022220000000000018,11.242824999999996,0.004068000000000002,-0.0012459999999999971,-0.00033300000000013874,0.011333999999999997,-3.8253759999999986,-0.0022119999999999987,0.003443,0.00011099999999997223,-0.033222,-22.951341999999983,-0.004432000000000005,-0.005602000000000003,0.00011099999999986121,-0.006778000000000006,-22.951341999999983,-0.004432000000000005,-0.005602000000000003
0.00011099999999986121,-0.0023330000000000017,1.6545509999999979,0.000451,-0.0013749999999999978,-0.00011100000000008325,0.00033400000000000096,-0.0,-0.0,5.400000000000023e-05,-0.0,-0.032777,0.40287999999999613,0.001236000000000001,-0.01063,0.00011099999999986121,-0.006333000000000005,0.40287999999999613,0.001236000000000001,-0.01063
-0.00011100000000008325,-0.0,9.124515999999996,0.0035639999999999977,-0.0006229999999999986,-0.00011100000000008325,-0.0022220000000000018,0.1398360000000025,8.49999999999948e-05,-0.000171000000000001,-0.0,-0.032777,-26.617694,-0.005428000000000002,-0.005127,-0.00011100000000008325,-0.006333000000000005,-26.617694,-0.005428000000000002,-0.005127
-0.0,-0.0022220000000000018,11.020609999999998,0.003930999999999997,-0.0010829999999999972,-0.0005560000000000009,0.011333999999999997,-3.8253759999999986,-0.0022119999999999987,0.0034219999999999997,0.00011099999999997223,-0.033222,-22.30338900000001,-0.004196000000000005,-0.006019999999999998,-0.0,-0.006778000000000006,-22.30338900000001,-0.004196000000000005,-0.006019999999999998
-0.0,-0.00011099999999999999,9.599148999999997,0.0037799999999999986,-0.0007699999999999999,-0.0005560000000000009,0.011333999999999997,-3.8253759999999986,-0.0022119999999999987,0.0034219999999999997,0.00011099999999997223,-0.033222,-22.30338900000001,-0.004196000000000005,-0.006019999999999998,-0.0,-0.006778000000000006,-22.30338900000001,-0.004196000000000005,-0.006019999999999998
-0.0,-0.00011099999999999999,9.830585,0.003835999999999999,-0.0009769999999999987,-0.0005560000000000009,0.008999999999999994,-3.685539999999996,-0.002128000000000005,0.002619999999999999,0.00011099999999997223,-0.033222,-22.951341999999983,-0.004399,-0.005602000000000003,-0.0,-0.006778000000000006,-22.951341999999983,-0.004399,-0.005602000000000003
-0.00011100000000008325,-0.00011099999999999999,9.488516999999998,0.0036440000000000014,-0.0006579999999999989,-0.0005560000000000009,0.008999999999999994,-3.685539999999996,-0.002128000000000005,0.002619999999999999,0.00011099999999997223,-0.033222,-22.30338900000001,-0.004177,-0.006019999999999998,-0.00011100000000008325,-0.006778000000000006,-22.30338900000001,-0.004177,-0.006019999999999998
0.00011099999999986121,-0.0023330000000000017,2.735453999999997,0.0008089999999999972,-0.0016019999999999993,-0.00033300000000013874,0.00033400000000000096,-0.0,-0.0,-0.00011400000000000125,-0.0,-0.032888,4.221133999999999,0.002343999999999999,-0.011757999999999998,0.00011099999999986121,-0.006444000000000005,4.221133999999999,0.002343999999999999,-0.011757999999999998
