,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.37980433355534865,0.4137710629359795,0.41978549278833677,0.38287209018088214,0.37945579433782334,0.4134663923949744,0.407625480381117,0.38877323961037774
