,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.04559123664800254,0.041324273041702296,0.05393450912088449,0.03762670442651077,0.04108029001422417,0.04186505919986119,0.039816724780816146,0.03692445047208593
