,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.9194381926271176,0.5930695227612355,0.5905818921094218,0.5611617416887642,0.5947746284853249,0.5863881754565161,0.5848202968261833,0.5817153614623741
