,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.009253478910491827,0.01061027140244678,0.009955961146717927,0.010379957278343142,0.010900353852100851,0.008367976193752348,0.02093449750156892,0.007617464152040195
