,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.40222886521749146,0.4702720362304584,0.4451672263186245,0.4337144417475548,0.4537954842984931,0.4801211726513857,0.4221821412731409,0.4583169751249556
