,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.03220989776105059,0.019010814341178347,0.026064174749155546,0.022235231726426923,0.019115912752036036,0.02117108160661903,0.020653442085286317,0.024380410934646806
