,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.0351049930424241,0.039156496875358125,0.03871366427262733,0.03690772816957956,0.03504054072486999,0.040536264746296055,0.024118252141508634,0.0351306453205691
