,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.24595546872239496,0.2875880405034708,0.39980603266948816,0.2759989958850823,0.3059221076482993,0.2770065754329537,0.25060722380162426,0.2611091803752853
