RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.0639952188696057,0.066573977298156,0.0515021756891336,0.0704547467433133,0.0575022461128624,0.0848011179082888,0.0786967825605741,0.0776146280873728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0443248674408673,0.0466208511690908,0.0500851052801625,0.0585213320526386,0.0559164019887701,0.055641455474343,0.0372695408600208,0.0521586401535724
0.0265890000444298,0.0405946763936169,0.0279503809638535,0.0372193185130121,0.0336122785689393,0.0312097917576449,0.1457248966520748,0.0358502991044898
