RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.051677730474635,0.0635811960023466,0.0605817008257369,0.0631552540045611,0.0618391593435628,0.0686852088696818,0.0518565820279836,0.049597162877965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01081063954084,0.0337376031001813,0.0211062120202872,0.0163597916004904,0.0247121649007507,0.1847961081225607,0.0149749797844645,0.0240367836480624
0.04540411406836,0.0398270402614423,0.0422800801208198,0.044863465744527,0.0288494385357258,0.0379480353704386,0.0474936673828872,0.0529856984696072
0.0633336511435473,0.0538926281764754,0.053284485178579,0.0616631314634998,0.0598576598929303,0.0570275178291848,0.0640165718854531,0.0565417691395856
