,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.4347717359492128,0.37634796222949335,0.4028113417338243,0.3995394470121332,0.44762553772159774,0.5045621649593971,0.4225249112758663,0.4999496564250739
