1.000000,0.000000,0.000000,0.018648,0.000000,1.000000,0.000000,0.000000,0.077626,0.000000,1.000000,0.000000,0.000000,0.044611,0.000000
0.995111,0.003222,0.000000,0.028454,0.000000,0.995333,0.001889,0.000000,0.077626,0.000000,0.986667,0.012444,0.000000,0.044611,0.001342
1.000000,0.000000,0.000000,0.019081,0.000000,0.999889,0.000111,0.000000,0.077626,0.000000,0.999778,0.000222,0.000000,0.044611,0.000000
1.000000,0.000000,0.000000,0.018975,0.000000,0.999889,0.000111,0.000000,0.077626,0.000000,0.999778,0.000111,0.000000,0.044611,0.000000
1.000000,0.000000,0.000000,0.018980,0.000000,0.999889,0.000111,0.000000,0.077626,0.000000,0.999778,0.000222,0.000000,0.044611,0.000000
0.943556,0.057222,0.000000,0.063391,0.005503,0.973556,0.020000,0.000000,0.077626,0.001150,0.919111,0.091778,0.000000,0.044611,0.023809
0.963333,0.034889,0.000000,0.037340,0.003398,0.987444,0.006333,0.000000,0.077626,0.000154,0.971222,0.028667,0.000000,0.044611,0.004425
1.000000,0.000000,0.000000,0.018648,0.000000,1.000000,0.000000,0.000000,0.077626,0.000000,1.000000,0.000000,0.000000,0.044611,0.000000
1.000000,0.000000,0.000000,0.019148,0.000000,0.999778,0.000111,0.000000,0.077626,0.000000,0.999778,0.000222,0.000000,0.044611,0.000000
0.871889,0.183778,0.000000,0.111402,0.031554,0.933111,0.134889,0.000000,0.077626,0.030170,0.806889,0.264111,0.000000,0.044611,0.167914
1.000000,0.000000,0.000000,0.018879,0.000000,0.999889,0.000111,0.000000,0.077626,0.000000,0.999778,0.000000,0.000000,0.044611,0.000000
0.997222,0.001778,0.000000,0.022950,0.000000,0.998222,0.000444,0.000000,0.077626,0.000000,0.994889,0.004667,0.000000,0.044611,0.000018
0.997222,0.001667,0.000000,0.020039,0.000000,0.999667,0.000222,0.000000,0.077626,0.000000,0.999778,0.000222,0.000000,0.044611,0.000000
0.858889,0.215222,0.000000,0.099783,0.035903,0.925000,0.144667,0.000000,0.077626,0.018592,0.789222,0.281444,0.000000,0.044611,0.220639
1.000000,0.000000,0.000000,0.018648,0.000000,1.000000,0.000000,0.000000,0.077626,0.000000,1.000000,0.000000,0.000000,0.044611,0.000000
1.000000,0.000000,0.000000,0.018648,0.000000,1.000000,0.000000,0.000000,0.077626,0.000000,1.000000,0.000000,0.000000,0.044611,0.000000
0.955667,0.041889,0.000000,0.061965,0.004156,0.978333,0.015556,0.000000,0.077626,0.001795,0.932556,0.076000,0.000000,0.044611,0.025063
