,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.014895804985740679,0.017105498704250714,0.07166373771854347,0.2031338521571236,0.08050801588700192,0.018872131784059526,0.01882360587959093,0.018274329532608543
