,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.016113289575637433,0.016964468756709344,0.019032582524563604,0.020171443797107298,0.019903802993767507,0.01690930603088183,0.06292248502165064,0.0171850681954574
