,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.4148604700998637,0.39397471599549044,0.3599378247963633,0.41831339571345366,0.3681347411854899,0.37959718819639326,0.41427452527254927,0.3977190968842396
