,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.01787538443455342,0.02109428958733373,0.01743086635723324,0.018764831051319434,0.020893759501545695,0.028630602590579615,0.022734300457445192,0.018653993232363428
