7.528876600000000696e-02,1.966428640000000005e-01,1.378062850000000006e-01,1.716624610000000162e-01,9.289231049999999712e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.452484220000000104e-01,6.062276500000000068e-01,0.000000000000000000e+00,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.326910280000000109e-01,5.811588890000000118e-01,8.861790609999999901e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
8.091552300000000308e-02,2.064417880000000149e-01,1.391203550000000011e-01,1.746040780000000237e-01,9.222418829999999845e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.516962139999999071e-01,5.958700139999999479e-01,8.231234000000000467e-03,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.394011750000000660e-01,5.908272719999999589e-01,8.643938850000000285e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
7.950611000000000483e-02,2.080808430000000153e-01,1.215619470000000035e-01,1.910363170000000110e-01,9.424137469999999128e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.432220789999999688e-01,5.930404299999999518e-01,1.227252700000000182e-02,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.421354240000000324e-01,5.750214879999999695e-01,8.771575169999999977e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
9.660950000000000093e-02,2.028035719999999875e-01,1.404323110000000041e-01,1.854651870000000036e-01,9.327472219999999314e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.545521609999999324e-01,6.021544699999999972e-01,1.415350000000016595e-04,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.357442280000001000e-01,5.697025089999999681e-01,8.906522510000000059e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
8.435089300000001011e-02,2.102618109999999929e-01,1.358010629999999996e-01,1.866318610000000100e-01,9.417194279999999695e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.493989639999999897e-01,5.891000659999999778e-01,0.000000000000000000e+00,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.385740720000000703e-01,5.715070759999999472e-01,8.625476750000000692e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
9.515052499999999969e-02,2.002479400000000131e-01,1.371753300000000120e-01,1.822685010000000272e-01,9.373396529999999949e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.603827319999999945e-01,5.919003499999999640e-01,0.000000000000000000e+00,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.342124000000000317e-01,5.861191860000000142e-01,8.792546860000000075e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
1.021088569999999973e-01,1.841787799999999864e-01,1.310476319999999972e-01,1.748764210000000041e-01,9.260447920000000055e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.501393669999999902e-01,5.829950769999999727e-01,0.000000000000000000e+00,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.383424230000000144e-01,5.843996849999999466e-01,8.702283720000000278e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
9.016524400000000550e-02,1.873630510000000027e-01,1.302783959999999908e-01,1.709877740000000090e-01,9.474232879999999746e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.512331139999999685e-01,6.048775029999999830e-01,3.947925000000001433e-03,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.175874840000000976e-01,5.903926299999999738e-01,8.692284519999999848e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
8.306963800000000120e-02,2.092311560000000015e-01,1.249590140000000071e-01,1.663480910000000035e-01,9.225385199999999175e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.664050279999999216e-01,5.920776060000000340e-01,3.189927000000002122e-03,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.350146900000000150e-01,5.812119409999999542e-01,8.753622360000000713e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
7.503598000000000212e-02,1.916803149999999900e-01,1.466200810000000132e-01,1.636114140000000106e-01,9.328186349999999516e-01,8.679999999999999938e-01,8.390000000000000235e-02,5.000000000000000278e-02,7.139999999999999646e-03,2.709999999999999909e-02,3.189999999999999780e-02,5.599024859999999215e-01,6.084750340000000257e-01,7.365668000000002297e-03,1.760000000000000106e-02,4.479999999999999608e-03,3.889999999999999795e-03,5.355338630000000544e-01,5.939914699999999659e-01,8.918648150000000330e-01,4.550000000000000155e-01,6.300000000000000044e-01,5.550000000000000488e-01,3.479999999999999760e-01,1.069999999999999979e-01,8.549999999999999822e-01,3.489999999999999769e-01,7.900000000000000355e-01,7.860000000000000320e-01,3.210000000000000075e-01
