,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.17299824663939262,0.29669461659983176,0.19479090242113012,0.1755554958488954,0.21511349487597095,0.161049320301091,0.20956442278404036,0.17336986947169994
