,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.22259844677227064,0.22298625418492207,0.2467812176920625,0.21937741870780822,0.21558784717555216,0.24380048104409105,0.21929533097677265,0.3914728095967452
