,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.03122857065678839,0.03360371260394207,0.0300885178384547,0.03273712937208448,0.035012243042447336,0.03716619753717745,0.029268087285094294,0.034748033353457115
