,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.03862780737059314,0.03774831237771735,0.21413427370859664,0.02323864503763625,0.03473235312335754,0.024165935586296965,0.4364317109972353,0.01823723258949298
