RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.054688013861713,0.0555315860293304,0.0468096139200418,0.0476893526435685,0.0513985959246188,0.0563091576010397,0.0506866775224419,0.0523322842195038
0.0415640290764707,0.0379866374961936,0.0358850006102668,0.0465533132483839,0.0454276121855104,0.0400550071331797,0.0471149784797255,0.0459624350657808
0.0518239857411083,0.0640170685740863,0.0577336090802421,0.0543959050192802,0.0603531127926044,0.1189248567070373,0.0481039172530341,0.0867463753501231
0.0549551772070708,0.0654408429219252,0.0521866010757675,0.0602220782052869,0.0526181152172018,0.0745443227674794,0.0641884948526371,0.0581602219587068
0.0344388288410425,0.0251543876161143,0.100695991512301,0.0226163065178993,0.0350871401559001,0.0259502926684125,0.1385503108300128,0.0323253673287815
