,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.16051412244601967,0.19496891928055188,0.18158178710225592,0.1859425528414884,0.33980555291507186,0.1728299318153374,0.19746104957647012,0.2542399323676269
