,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.21497048634169427,0.21508601135020874,0.21533942532043102,0.21517223770071836,0.2159849324455071,0.21513949943336805,0.21513746973397604,0.21522354165676763
