1.000000,0.000000,0.000000,0.017938,0.000000,1.000000,0.000000,0.000000,0.006717,0.000000,1.000000,0.000000,0.000000,0.032332,0.000000
0.960000,0.000000,0.000000,0.080390,0.000000,0.960000,0.000000,119.032570,0.071164,0.036075,0.915000,0.000000,0.000000,0.032332,0.031539
1.000000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
1.000000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
1.000000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
0.820000,0.000000,0.000000,0.139030,0.119050,0.960000,0.000000,115.176718,0.075961,0.000000,0.750000,0.022222,232.307993,0.100797,0.945288
0.905000,0.000000,0.000000,0.124878,0.148289,0.970000,0.000000,148.724402,0.104227,0.168760,0.745000,0.022222,230.808763,0.032332,0.218516
1.000000,0.000000,0.000000,0.017938,0.000000,1.000000,0.000000,0.000000,0.006717,0.000000,1.000000,0.000000,0.000000,0.032332,0.000000
1.000000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
0.680000,0.000000,0.000000,0.173703,0.323419,0.910000,0.000000,74.259355,0.072657,0.086293,0.455000,0.022222,148.203920,0.092896,0.518886
1.000000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
0.975000,0.000000,0.000000,0.056780,0.000000,0.965000,0.000000,73.571345,0.006717,0.005788,0.935000,0.000000,0.000000,0.032332,0.018243
0.980000,0.000000,0.000000,0.017938,0.000000,0.995000,0.000000,0.000000,0.006717,0.000000,0.995000,0.000000,0.000000,0.032332,0.000000
0.685000,0.000000,0.000000,0.164413,0.324649,0.915000,0.000000,99.695418,0.063346,0.072892,0.505000,0.044444,204.469001,0.092527,0.306652
1.000000,0.000000,0.000000,0.017938,0.000000,1.000000,0.000000,0.000000,0.006717,0.000000,1.000000,0.000000,0.000000,0.032332,0.000000
