RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.0174586054832012,0.0188166134886323,0.0172782338547938,0.0175973840167826,0.0189015775442899,0.0185867228948561,0.0245934333405642,0.019639602319804
0.0350251173107672,0.0340645810823285,0.0299104548072369,0.030890240530618,0.0328375497187423,0.0301709050554171,0.0282953229720053,0.029435963610171
0.0137066170427952,0.0151624692836376,0.0173853423094119,0.0155217909866029,0.0136785217037448,0.0166749947969854,0.0177490534751447,0.0158535881572936
0.0129540927072102,0.010390462867836,0.0142595980660847,0.0121599844977682,0.0133789363094407,0.015493552857107,0.0233613063939353,0.013409776686372
0.0273142497172105,0.0249077840366524,0.0207201109815361,0.0210160354015262,0.0198573506908537,0.0244123346685771,0.0191168461874175,0.0233100163018713
