,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.5158883046619811,0.5233945034629398,0.5744957688550452,0.5161008562409911,0.5328909760309402,0.5844188514657417,0.6207234212363154,0.5452252066768205
