RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.0157177157985095,0.0152838846738149,0.0239198464929783,0.0178467232202927,0.0211898455131591,0.0186657949348104,0.0179153852804981,0.0344901654371981
0.0348867969774607,0.0340190692606877,0.0483696791256061,0.0389866065766241,0.0301502211766504,0.0334392099548635,0.0348512082181008,0.0366997273029749
0.0272294997867731,0.0262050190560826,0.0289251554250031,0.0264386307594067,0.0279801052102684,0.0333128706576511,0.0276918362108624,0.0335011921765795
0.0194338206665631,0.0280055487664525,0.0258149617794682,0.0277632305669851,0.0237328967635326,0.0254175551931791,0.0310905641182208,0.0261776952102074
0.0302242716106757,0.0266948892265257,0.030167067507497,0.0284973845477534,0.0245511739961598,0.0335886130470836,0.0285398358702014,0.0347939433732135
