,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.023336318421491746,0.023572816370183797,0.035770551216884446,0.04007972110950112,0.021185422668406097,0.022883542045155476,0.02357163901285644,0.023136955234476956
