RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.0500480624555374,0.0492092188796412,0.0552568503627924,0.0541732923397107,0.0544110658159844,0.0476796522110391,0.0569760992900753,0.0512044964012646
0.0386288034855783,0.0458414637130964,0.0199566627629343,0.0368368072601461,0.0378464305085384,0.0402528363160073,0.040778834605117,0.0421148847604297
0.0365788317282098,0.0421073194828598,0.0424205171840523,0.0426198589500008,0.0473622834575827,0.053612183397982,0.0492239748595481,0.0851238678574219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0551796048637027,0.0563044260876623,0.0576143196152546,0.056241423914237,0.0711573525049744,0.0932600467663415,0.0610738868631521,0.0764642528731108
