,0,1,2,3,4,5,6,7
0,RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
1,0.3928449473787565,0.3585768514572656,0.35592885300929167,0.42661866307493584,0.3885384020569922,0.42960965951249025,0.5132172151875377,0.37317743088356226
