REL_W,RF_W,INPC_W,PFC_W,WCC_W,REL_D,RF_D,INPC_D,PFC_D,WCC_D,REL_F,RF_F,INPC_F,PFC_F,WCC_F,REL_R,RF_R,INPC_R,PFC_R,WCC_R
0.125,0.0740733333333334,0.0,0.1406984889422595,0.0,0.2222222222222222,0.1249985937517579,0.0,0.0,0.0187186550822913,0.6666666666666666,0.2631577700830368,0.0,0.0,0.0492166003411029,0.2222222222222222,0.0740733333333334,0.0,0.1406984889422595,0.0492166003411029
0.0,0.1999981999982,0.0,0.010157,0.0,0.3636363636363616,0.2499971875035156,0.0,0.0,0.0216539957468553,0.0,0.0,0.0,0.0,0.0174983275435442,0.2727272727272707,0.2499971875035156,0.0,1.0,0.0174983275435442
0.0,0.5000225002250024,0.0,0.2045701849836779,0.0,0.0555555555555556,0.0,0.0,0.0,0.2154822431324935,0.0,0.022222,0.0,0.0,0.37389448441247014,0.0555555555555556,0.0,0.0,0.1409204423831608,0.3583624222188495
0.0,0.0,1.0,0.2319638089587659,0.0036625971143173,0.2,0.0,0.129801950302691,0.1647235749069036,0.9057421666237802,0.2727272727272707,0.0,1.0,1.0,0.9213678865462672,0.2727272727272707,0.0,0.8246705703780607,0.1896161558292753,0.0275011891549072
0.6,0.2499971875035156,0.2324099514093606,0.1247148777588587,0.1673148358068396,0.4,0.0,0.0630329816092232,0.0395287682760071,0.6935520619731148,0.1666666666666666,0.4666684666684668,0.8559948426559841,0.0002986786456715,0.2382586771688321,0.3333333333333333,0.4666684666684668,0.2324099514093606,0.1047333543704638,0.2038157688216111
0.1428571428571428,1.0,0.5417170105452546,0.2908434263822654,0.0,0.5714285714285714,0.0,0.0851922131266137,0.0612846863433971,0.0,0.2857142857142857,0.5000225002250024,0.1582331641152427,0.06919270517850315,0.3142432428112465,0.5714285714285714,0.5000225002250024,0.3998103504811037,0.2036362280889766,0.3142432428112465
0.0,0.0,0.0,0.1091954022988506,0.0,0.0833333333333314,0.0,0.2808335502951466,0.2021189149694035,0.0479810790919678,0.1818181818181798,0.5000225002250024,0.0,0.0,0.12911054656417223,0.0833333333333314,0.5000225002250024,0.2808335502951466,0.1091954022988506,0.0982272366756937
0.3333333333333333,0.0,0.0544809065086771,0.0358598138676951,0.010516,0.2857142857142857,0.0,0.0813161902585644,0.06621444230474495,0.100828,0.2857142857142857,0.5000225002250024,0.1701271736694136,0.0477493277212674,0.2230561922272874,0.2857142857142857,0.5000225002250024,0.0544809065086771,0.0477493277212674,1.0
0.0,0.0,1.0,0.2697081895199248,0.1193370799403603,0.5454545454545434,0.0,0.140320613773552,0.1001682528673628,1.0,0.0909090909090909,0.5000225002250024,0.0,0.0,1.0,0.5454545454545434,0.5000225002250024,0.9309988709198184,0.2697081895199248,1.0
0.1428571428571428,0.4210533795017787,0.0,0.0658949715924177,0.0798948237646138,0.2222222222222222,0.1111099999999999,0.0,0.0,0.0165406932442913,0.0,0.0,0.0,0.0,0.1288229216609156,0.2222222222222222,0.4210533795017787,0.0,0.0658949715924177,0.1288229216609156
