RT_W,RT_D,RT_F,TT_D,TT_F,INF_W,INF_D,INF_F
0.0338774551864371,0.0308627551019275,0.0304384452077897,0.0261373620144407,0.0290124081480506,0.035436337424024,0.0295450906833702,0.0335817143863692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043414487632114,0.0419069986967474,0.0439604575035411,0.0497324586286308,0.0450792314484314,0.042710112691783,0.0427053425121608,0.0434540020311067
0.039731678038994,0.0393761467809976,0.0382546849033307,0.0362237145783729,0.0371337240114829,0.039073626502081,0.0262446881502711,0.0295852295440344
0.0350486165068119,0.0481976357849711,0.0348544504188782,0.0508216381812574,0.0395875874998282,0.036735365455625,0.1527832018473617,0.0447181382826432
